S.No.,State,Blood Center,Address,District,Category,Phone,Email,Action
4026,Rajasthan,Payal Hospital Blood Centre,"Ground Floor Payal Hospital and Diagnostic Centre Plot No1 Maan Nagar Khetri Road Near Aduka Railway Crossing Chirawa , Chirawa Jhunjhunun, CHIRAWA, Dist. Jhunjhunun",Jhunjhunun,Private,9772787926,payalhospitalbloodcenterchiraw@gmail.com,StockCamps
4027,Rajasthan,Phulera Blood Centre,"Plot No. 05, Ist Floor New Colony, Near Nagar Palika Mandal Office Phulera, Jaipur, Phulera, Dist. Jaipur",Jaipur,Charitable/Vol,9783836836,phulerabloodcentre@gmail.com,StockCamps
4028,Rajasthan,Pink City Blood Centre,"A-01,First Floor, Pillar No. 16 ,Mansrovar Metro Station, Mansarovar Jaipur Rajasthan, Dist. Jaipur",Jaipur,Charitable/Vol,8058054080,pinkcitybloodcenter@gmail.com,StockCamps
4029,Rajasthan,Pooja Blood Center,"3 RD FLOOR OF HOSPITAL 220 KV BAYPASS ROAD, NEW KRISHI UPAJ MANDI KE PASS HINDAUN CITY , Hindaun City, Dist. Karauli",Karauli,Private,8107989810,pbchindaun@gmail.com,StockCamps
4030,Rajasthan,Porwal Hospital Blood Centre,"LOVE GARDEN ROAD R C VYAS OLONY BHILWARA RAJASTHAN, BHILWARA, Dist. Bhilwara",Bhilwara,Private,8000157311,bloodcentre.phpl@gmail.com,StockCamps
4031,Rajasthan,Pratishtha Blood Center,"PLOT NO 13 17, NEAR HDFC FINANCE, SAWAI MADHOPUR ROAD TONK, TONK, Dist. Tonk",Tonk,Charitable/Vol,78912 34027,Pratishthabloodbanktonk@gmail.com,StockCamps
4032,Rajasthan,Pratishtha Blood Centre,"Pratishtha Blood Centre, C-50, 2nd floor, Janpath road, lalkothi,, Jaipur, Dist. Jaipur",Jaipur,Private,8387970007,pratishthabloodbank@gmail.com,StockCamps
4033,Rajasthan,Pt Ddu Govt Hospital Blood Bank Sagwada,"Pt DDU Govt Hospital SAGWARA, Sagwada, Dist. Dungarpur",Dungarpur,Govt.,9462132736,bloodbanksagwara@gmail.com,StockCamps
4034,Rajasthan,Pushpa Devi Memorial Blood Centre (Run By Kothari Public Charitable Trust),"52,53 ASHOK VIHAR, AMBABARI BRIDGE, BEHIND PETROL PUMP, JHOTWARA ROAD, JAIPUR, Jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,9782044003,pdmbloodbankjaipur@gmail.com,StockCamps
4035,Rajasthan,Raath Blood Centre,"krishna Complex,Narnaul Road, Behror,Alwar,Rajasthan, Alwar, Dist. Alwar",Alwar,Charitable/Vol,9413234646,raathbloodcentre@gmail.com,StockCamps
4036,Rajasthan,Rajasthan Blood Centre,"Plot No.283,Basement Floor,Hari Babu Upadhyay Nagar B-Block,Ajmer, Ajmer, Dist. Ajmer",Ajmer,Charitable/Vol,6375053713,rajasthanbloodcentreajmer@gmail.com,StockCamps
4037,Rajasthan,Raj Bahadur Memorial Hospital Bharatpur,"General Hospital, Bharatpur Circular road Bharatpur, Bharatpur, Dist. Bharatpur",Bharatpur,Govt.,9166671020,bloodbankrbmbharatpur@gmail.com,StockCamps
4038,Rajasthan,Raj Blood Centre,"Plot No.801 RAM NAGAR NEAR RAJ HOSPITAL PAL LINK ROAD, JODHPUR RAJASTHAN, JODHPUR, Dist. Jodhpur",Jodhpur,Charitable/Vol,9.12914E+11,rajbloodcentre@gmail.com,StockCamps
4039,Rajasthan,Raj Blood Centre Society,"Mori Charch bag,near Agrawal Sadan, Bharatpur, Dist. Bharatpur",Bharatpur,Charitable/Vol,9982361172,doctor.vinod.bansal@gmail.com,StockCamps
4040,Rajasthan,Rajdhani Blood Centre,"PLOT NO 5/5A NEAR JAGDISH TALKIES BARI ROAD DHOLPUR RAJ , dhaulpur, Dist. Dhaulpur",Dhaulpur,Charitable/Vol,8104457701,rajdhanibloodcentre11@gmail.com,StockCamps
4041,Rajasthan,Rajdhani Blood Centre,"Plot No.69,1st Floor,Rawat Residency,Raghunathpuri,Kalwar Road,Jhotwara,Jaipur, Jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,7877227791,rajdhanibloodcentre@gmail.com,StockCamps
4042,Rajasthan,Rajkiya Mahila Chikitsalaya Ajmer,"Blood Center Rajkiya Mahila Chikitasalaya, Lohagal Road, Ajmer , Lohagal Road, AJMER, Dist. Ajmer",Ajmer,Govt.,1452789212,bloodbankrmcajmer@gmail.com,StockCamps
4043,Rajasthan,Rajnish Hospital Blood Centre,"Rajnish Hospital Pvt.Ltd.Basment NH-8 Delhi Jaipur Highway shahpura Jaipur, Jaipur Rajasthan, Shahpura, Dist. Jaipur",Jaipur,Private,8171963665,sndmbc.shahpura@gmail.com,StockCamps
4044,Rajasthan,Raktima Blood Bank,"OPPO.NAGAR PALIKA, BHAWANI MANDI, BHAWANI MANDI, Dist. Jhalawar",Jhalawar,Charitable/Vol,9829237372,drved1944@gmail.com,StockCamps
4045,Rajasthan,Ram Blood Centre,"Near sarkar Hospital ,Samod road,Chomu, CHOMU, Dist. Jaipur",Jaipur,Charitable/Vol,8619407549,Ramlal4214@gmail.com,StockCamps
4046,Rajasthan,Ramsnehi Chikitsalaya Blood Centre,"Ramsnehi Chikitsalaya and Anusandhan Kendra,, Nehru Road, Bhilwara, Dist. Bhilwara",Bhilwara,Private,9461530806,ramsnehi11@gmail.com,StockCamps
4047,Rajasthan,Ranthambhor Blood Centre,"Basement Khasra No. 278/1 Alanpur Link Road Swai Madhopur, Sawai Madhopur , Dist. Sawai Madhopur",Sawai Madhopur,Charitable/Vol,8619816935,ranthambhorbloodcentre@gmail.com,StockCamps
4048,Rajasthan,Red Drop Blood Centre Jaipur,"A-5 Hanuman Nagar- A, Khatipura Road, Vaishali Nagar Jaipur, jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,9414956868,reddrop725@gmail.com,StockCamps
4049,Rajasthan,Reengus Blood Centre,"Reengus Blood Centre, Plat no. D-3 Basment & Ground Floor Bheru ji mod ke pass, Reengus, Dist. Sikar",Sikar,Charitable/Vol,8432329704,reengusbloodcentre@gmail.com,StockCamps
4050,Rajasthan,Re Life Blood Centre,"Plot No. 3/394,Chitrakoot Yojna,Chitrakoot Nagar,Vaishali Nagar,Jaipur, Jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,8233049157,rilifebloodcentre@gmail.com,StockCamps
4051,Rajasthan,Renwal Blood Centre,"plot no. 33 groundfloor laxmi vihar chomu renwal road,renwal,jaipur, jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,8000898030,renwalbloodcentre@gmail.com,StockCamps
4052,Rajasthan,Rigved Hospital Blood Centre Bharatpur,"2nd Floor Rigved Hospital 183 Indra Nagar Haridas Circle, Bharatpur, Dist. Bharatpur",Bharatpur,Private,9509206600,rigvedhospital@yahoo.com,StockCamps
4053,Rajasthan,Riya Hospital Blood Centre,"Saloda Mode, Gangapur City, GANGAPUR CITY, Dist. Sawai Madhopur",Sawai Madhopur,Private,9783579993,rhbloodbankggc@gmail.com,StockCamps
4054,Rajasthan,Rotary Blood Centre Jodhpur,"173 E Ground Floor, K.N. Wanchoo Rotary Bhawan, Gaurav Path, , Jodhpur, Dist. Jodhpur",Jodhpur,Charitable/Vol,8824789921,rotarybloodbankjodhpur@gmail.com,StockCamps
4055,Rajasthan,Rotary Charitable Blood Centre,"Plot no 3 institunal area ambedkar Nagar alwar, Alwar, Dist. Alwar",Alwar,Charitable/Vol,9829167224,rotarybloodbankalwar@gmail.com,StockCamps
4056,Rajasthan,Rotary International Global Hospital Blood Bank,"Radha Mohan Mehrotra Global Hospital,Trauma Center, Opp. Morden Insulators, Talhati, Abu Road, Sirohi, Dist. Sirohi",Sirohi,Charitable/Vol,02974 228 606,globalbloodbank@gmail.com,StockCamps
4057,Rajasthan,Rudhira Blood Centre,"AR NAGAR 1ST, PATAN ROAD, , Jhalawar, Dist. Jhalawar",Jhalawar,Charitable/Vol,9829237372,drved1944@gmail.com,StockCamps
4058,Rajasthan,Rudhira Charitable Blood Center,"23,Vridhashram Road,Chak 5 E Chhoti,Sriganganagar, Rajasthan, Sri Ganganagar, Dist. Ganganagar",Ganganagar,Charitable/Vol,9414844222,rudhirabloodcenter@gmail.com,StockCamps
4059,Rajasthan,Ruhs Medical College Kumbha Marg Pratap Nagar Jaipur Bsu,"KUMBHA MARG, Jaipur, Dist. Jaipur",Jaipur,Govt.,-,-,StockCamps
4060,Rajasthan,Ruhs Pratap Nagar,"RUHS Pratap Nagar , Pratap Nagar JAIPUR , Dist. Jaipur",Jaipur,Govt.,9784747978,radhasharma.1976@yahoo.com,StockCamps
4061,Rajasthan,Saadat Hospital Tonk,"Gantaghar Patel Circle , Baheer Tonk, Tonk, Dist. Tonk",Tonk,Govt.,9414058533,bloodbanktonk01@gmail.com,StockCamps
4062,Rajasthan,Sachkhand Blood Centre,"5th Floor, G-129, RIICO Phase-II, In Front Of Hanuman Mandir, Neemrana, Dist. Kotputli-Behror",Kotputli-Behror,Private,8107410506,sachkhandbloodcentrsh@gmail.com,StockCamps
4063,Rajasthan,Saharan Blood Bank,"WARD NO 29 NEAR DHAN MANDI, HANUMANGARH TOWN DIST HANUMANGARH, HANUMANGARH, Dist. Hanumangarh",Hanumangarh,Charitable/Vol,7015065104,saharanbloodbank@gmail.com,StockCamps
4064,Rajasthan,Samarpan Blood Center,"City Squar Bulding 1 st floor in Front of Ambedkar Bhawan Churu Road, Jhunjhnu Raj, VPO GIRSAL, Dist. Jhunjhunun",Jhunjhunun,Charitable/Vol,7627038701,samarpanbloodcenterjjn@gmail.com,StockCamps
4065,Rajasthan,Sanjeevani Blood Center,"2 ND FLOOR CHALANA HOSPITAL AND RESEARCH CENTER, SECTOR 6 JAI NARAYAN VYAS COLONY , Bikaner, Dist. Bikaner",Bikaner,Private,8104100600,sanjivanibloodbank@gmail.com,StockCamps
4066,Rajasthan,Sanjeevani Blood Centre,"Sector-4, Sainik Basti, Churu Rajasthan, Churu, Dist. Churu",Churu,Private,9414085065,sanjeevanibloodcentrechuru@gmail.com,StockCamps
4067,Rajasthan,Sanjeevani Blood Centre,"Basement of mangal dairy farmhouse mistri market jaipur road Mahua Dausa, MAHUA, Dist. Dausa",Dausa,Private,8384901668,dukhhranbajrangbali888@gmail.com,StockCamps
4068,Rajasthan,Sanjeevani Blood Centre Banswara Run By Human Care Foundation,"Sanjeevani Blood Centre Banswara , Plot no 643, ground floor collectorate circle near by M.G. Hospital Bharat mata Mandir road, Ashok Palace, Banswara, Dist. Banswara",Banswara,Charitable/Vol,9530220298,sanjeevanibloodcentre2025@gmail.com,StockCamps
4069,Rajasthan,Santokba Durlabhji Memorial Hospital Cum Medical Research Institute Campus,"Bhawani Singh Marg, Bapu Nagar, Jaipur, Jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,7849904149,bloodcentresdmh@gmail.com,StockCamps
4070,Rajasthan,Saral Blood Centre,"301 N-1 ROAD, BHUPALPURA, UDAIPUR, Udaipur, Dist. Udaipur",Udaipur,Charitable/Vol,9829041507,SHYAMSINGHVI@HOTMAIL.COM,StockCamps
4071,Rajasthan,Satyam Blood Centre,"Plot No.7,8,Basement,Shriram Vatika Colony,Purani Cungi Agra Rod,Jaipur, Jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,8440891330,satyambloodcentre2023@gmail.com,StockCamps
4072,Rajasthan,S.D.Blood Centre,"Rajgirish Hospital Sheetla Mata Colony Hindaun City Rajasthan, HINDAUN CITY, Dist. Karauli",Karauli,Private,9214410454,sdbloodcentre@gmail.com,StockCamps
4073,Rajasthan,Sdh Ahore,"SDH Ahore JALOR, AHORE, Dist. Jalor",Jalor,Govt.,9799373911,Jalore.chcahore@gmail.com,StockCamps
4074,Rajasthan,Sdh Amet,"SDH AMET, AMET, Dist. Rajsamand",Rajsamand,Govt.,9413027189,pmosdhamet@gmail.com,StockCamps
4075,Rajasthan,Sdh Bansur,"Blood Storage Centre, Campus Sub District Hospital, Bansur, District- Kotputli Behror, Bansur , Dist. Kotputli-Behror",Kotputli-Behror,Govt.,8302987448,,StockCamps
4076,Rajasthan,Sdh Bayana,"SDH BAYANA, Bayana , Dist. Bharatpur",Bharatpur,Govt.,"9414485522, 9461696054",chcbayana@gmail.com,StockCamps
4077,Rajasthan,Sdh Begun,"SDH BEGUN, BEGUN, Dist. Chittaurgarh",Chittaurgarh,Govt.,9414401328,chc_begun@yahoo.com,StockCamps
4078,Rajasthan,Sdh Bhinmal,"SDH Bhinmal, Bhinmal , Dist. Jalor",Jalor,Govt.,9414448986,labchbhinmal@gmail.com,StockCamps
4079,Rajasthan,Sdh Bijaynagar,"SDH BIJAYNAGAR BIJAYNAGAR BEAWAR ROAD Beawar , Bijaynagar, Dist. Beawar",Beawar,Govt.,9829174928,sdhbijainagar@gmail.com,StockCamps
4080,Rajasthan,"Sdh Chaksu, Jaipur","SDH Chaksu, Jaipur , CHAKSU, Dist. Jaipur",Jaipur,Govt.,7568523143,chc.chaksu@yahoo.in,StockCamps
4081,Rajasthan,Sdh Itawa,"SDHITAWA NEWA POLICE STATION ITAWA, ITAWA, Dist. Kota",Kota,Govt.,9001672410,chcitawa123@gmail.com,StockCamps
4082,Rajasthan,Sdh Kaman,"SDH KAMAN, KAMAN, Dist. Deeg",Deeg,Govt.,"9414386757, 9929283344",chckaman.btp@gmail.com,StockCamps
4083,Rajasthan,Sdh Kushalgarh,"SDH Kushalgarh, Kushalgarh , Dist. Banswara",Banswara,Govt.,9460583294,chc_kush@rediffmail.com,StockCamps
4084,Rajasthan,Sdh Laxmangarh,"SDH LAXMANGARH , LAXMANGARH, Dist. Sikar",Sikar,Govt.,9001557469,pmolaxmangrarh@rajasthan.gov.in,StockCamps
4085,Rajasthan,Sdh Mahua,"CHC Mahua , Mahua , Dist. Dausa",Dausa,Govt.,9414359870,bharatmeena124@gmail.com,StockCamps
4086,Rajasthan,Sdh Nadbai,"SDH NADBAI , Nadbai , Dist. Bharatpur",Bharatpur,Govt.,"9983740008, 9983740008",pmodhnadbai@gmail.com,StockCamps
4087,Rajasthan,Sdh Osiya,"SDH OSIYA , OSIYA, Dist. Jodhpur",Jodhpur,Govt.,9782988319,cmbpljr.chc_osiyan@rediffmail.com,StockCamps
4088,Rajasthan,Sdh Partapur,"SDH Partapur, Partapur, Dist. Banswara",Banswara,Govt.,9950511159,chcpartapur@yahoo.in,StockCamps
4089,Rajasthan,Sdh Phagi,"SDH Phagi, Phagi, Dist. Jaipur",Jaipur,Govt.,9460063823,drrdev@gmail.com,StockCamps
4090,Rajasthan,Sdh Pokaran,"SDH , Pokaran Distt. Jaisalmer, Pokaran, Dist. Jaisalmer",Jaisalmer,Govt.,9414470170,chcpokran@Gmail.com,StockCamps
4091,Rajasthan,Sdh Rajgarh,"Blood Storage Centre, Rajgarh, RAJGARH , Dist. Churu",Churu,Govt.,9461808477,chcrajgarh@gmail.com,StockCamps
4092,Rajasthan,Sdh Rawatbhata,"SDH Rawatbhata, Dist. Chittaurgarh",Chittaurgarh,Govt.,9414226960,chc_rawatbhata@yahoo.com,StockCamps
4093,Rajasthan,Sdh Roopwas,"SDH ROOPWAS, ROOPWAS , Dist. Bharatpur",Bharatpur,Govt.,8005727019,chcroopwas@gmail.com,StockCamps
4094,Rajasthan,Sdh Sambhar,"SDH Sambha, SAMBHAR , Dist. Jaipur",Jaipur,Govt.,7737529334,chcsbr@gmail.com,StockCamps
4095,Rajasthan,Sdh Sangod,"SDH SANGOD KASHI PURI DHARMASHAL NEAR, SANGOD, Dist. Kota",Kota,Govt.,9521863715,chcsangod@yahoo.com,StockCamps
4096,Rajasthan,Sdh Sapotara,"SDH SAPOTARA, SAPOTARA, Dist. Karauli",Karauli,Govt.,"9413814345, 7014817271",chc_sapotara@yahoo.com,StockCamps
4097,Rajasthan,Sdh Shahpura,"SDH SHAHPURA, SHAHPURA, Dist. Bhilwara",Bhilwara,Govt.,9413056925,PMODHSHAHPURA@Rajasthan.Gov.In,StockCamps
4098,Rajasthan,Sdh Sumerpur,"Sdh Sumerpur, Nagarpalika road, sumerpur, SUMERPUR, Dist. Pali",Pali,Govt.,9660060501,chcsumerpur@yahoo.com,StockCamps
4099,Rajasthan,Sdhtijara,"Room no. 24, Campus SDH Tijara, District Khairthal-Tijara, Tijara , Dist. Khairthal-Tijara",Khairthal-Tijara,Govt.,8890285230,chc.tijara@rediffmail.com,StockCamps
4100,Rajasthan,Sdh Toda Bhim,"SDH TODABHIM, TODABHIM, Dist. Karauli",Karauli,Govt.,7976956762,chctodabhim@gmail.com,StockCamps
4101,Rajasthan,Sdk Jai Blood Centre,"PLOT NO I JAI CLINIC AND NURSING HOME , GOVT HOSPITALROAD BEAWAR, BEAWAR, Dist. Beawar",Beawar,Private,9799182038,sdkjaibloodcentre@gmail.com,StockCamps
4102,Rajasthan,S.D.M. Govt.District Hospital,"S.D.M. Govt.District Hospital, Bikaner, Dist. Bikaner",Bikaner,Govt.,9460616040,Sdm_hospitalbkn@yahoo.com,StockCamps
4103,Rajasthan,Seth Makhan Lal Mahawar Charitable Blood Centre,"Seth Makhan Lal Mahawar Charitable Blood Bank, Alwar, Red Cross Bhawan, Near Aaykar Bhawan, Moti Doongari, Alwar, Alwar, Dist. Alwar",Alwar,Charitable/Vol,144234827,smmbbsalwar@yahoo.in,StockCamps
4104,Rajasthan,Shanti Blood Centre,"F-12, RIICO Indl. Area, Sirsi Road, Bindayaka, Jaipur- (Raj.)., Jaipur Rajasthan, Jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,8905106018,shantibloodbank@gmail.com,StockCamps
4105,Rajasthan,Shekhawati Blood Centre,"Shekhawati Blood Centre,Plot No.04,Fourth Floor Dusado ka Bagh, Sawai Mansingh Road,Near Sms Hospital,Jaipur, Jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,9414350953,sbcsmsjaipur@gmail.com,StockCamps
4106,Rajasthan,Shekhawati Charitable Blood Centre,"Frist Floor,Sanskar Residency, Basant Vihar,Collector Awas Wali Gali,Sikar, Sikar Rajasthan, Sikar, Dist. Sikar",Sikar,Charitable/Vol,7733006130,shekhawatibloodbank@gmail.com,StockCamps
4107,Rajasthan,Shekhawati Zanana Blood Centre,"Shekhawati Zanana research Centre,khasra, No. 1203,Station Road,sikar, Sikar, Dist. Sikar",Sikar,Private,9413526711,Szbc111@gmail.com,StockCamps
4108,Rajasthan,Sh Haridev Joshi General Hospital Dungarpur,"Government General Hospital, Dungarpur, Dungarpur, Dist. Dungarpur",Dungarpur,Govt.,9414349145,bloodbank.dpr@gmail.com,StockCamps
4109,Rajasthan,Shree Agrawal Blood Centre,"BASEMENT AND GROUND FLOOR1-C-12 SFS SHEELA CHAUDHARY MANI ROAD TALWANDI KOTA, kota, Dist. Kota",Kota,Private,6350311716,shreeagrawalbloodcentre@gmail.com,StockCamps
4110,Rajasthan,shree balaji blood centre,"bheruji mod puliya,bus stand,oop.prb motors,rengus,sikar, rengus, Dist. Sikar",Sikar,Charitable/Vol,9413183030,shreebalajibloodcentre009@gmail.com,StockCamps
4111,Rajasthan,Shree Blood Centre,"1st floor, dr deval patel hospital,ward no.23,opposite devsa colony, jawai bhandh road, Sumerpur, Dist. Pali",Pali,Private,9409012559,hapatel1994@gmail.com,StockCamps
4112,Rajasthan,Shree Charitable Blood Centre,"House No.22, Ward No.22, Near Saraswat Hospital, Suratgarh, Suratgarh, Dist. Ganganagar",Ganganagar,Charitable/Vol,9414844222,shreecharitablebloodcentre@gmail.com,StockCamps
4113,Rajasthan,Shree Shyam Blood Centre,"1st Floor, Marudhar Super Market Didwana Road, , Kuchaman city, Dist. Nagaur",Nagaur,Charitable/Vol,9672994716,shreeshyambloodbank@gmail.com,StockCamps
4114,Rajasthan,Shri Ambe Hospital And Blood Centre,"Basement floor P.no.- 7,8,9 jai Karni Nagar,Niwaru Road,Jhotwara,Jaipur,Rajasthan, Jaipur, Dist. Jaipur",Jaipur,Private,8560942336,shriambebloodcentre@gmail.com,StockCamps
4115,Rajasthan,Shri Hari Hospital Blood Centre,"Basment of Shri Hari Hospital , Chhota Bus Stand Nawalgarh Jhunjhunu, Nawalgarh, Dist. Jhunjhunun",Jhunjhunun,Private,9992120218,shriharibloodcenter@gmail.com,StockCamps
4116,Rajasthan,Shriji Blood Centre,"2-KA-23 VIGYAN NAGAR, , Kota, Dist. Kota",Kota,Private,7073525678,shrijibloodbank@gmail.com,StockCamps
4117,Rajasthan,Shri Munshi Ram Mittal Memorial Seva Samiti Blood Center,"Silver Jubilee Road, Sikar, Opp S.K.School, Sikar, Dist. Sikar",Sikar,Charitable/Vol,9983270777,bloodcenter@sbmittalhospital.com,StockCamps
4118,Rajasthan,Shri Ram Blood Centre,"Shri Ram Hospital, 276-A, Talwandi Kota Rajasthan, Kota, Dist. Kota",Kota,Private,9352616857,shrirambloodbank@gmail.com,StockCamps
4119,Rajasthan,Shri Rameshwar Lal Jhabarmal Tibrewal Blood Center,"Shri Rameshwar lal jhabarmal tibrewal Hospital Blood center jhunjhunu, jhunjhunu, Dist. Jhunjhunun",Jhunjhunun,Private,8104883378,srljthbloodcentre@gmail.com,StockCamps
4120,Rajasthan,Shri Sunder Singh Bhandri Government District Hospital,"SHRI SUNDER SINGH BHANDRI GOVERNMENT DISTRICT HOSPITAL , CHNADPOLE, AMBAMATA , Udaipur, Dist. Udaipur",Udaipur,Govt.,8118815224,SSSBGDH@GMAIL.COM,StockCamps
4121,Rajasthan,Sikar Blood Centre,"4th,Floor Shree Hanuman Hights,Sharamdan Marge,Behind S.K.Hospital,Sikar, sikar, Dist. Sikar",Sikar,Charitable/Vol,8740009899,sikarbloodbank23@gmail.com,StockCamps
4122,Rajasthan,Singhal Hospital Blood Centre,"Lower Ground Floor Front Side Singhal Hospital Kali Ki Bagichi Be-Narayan Gate Bharatpur Rajasthan , Bharatpur Rajasthan , Bharatpur, Dist. Bharatpur",Bharatpur,Private,9414293319,dr.mahesh223267@gmail.com,StockCamps
4123,Rajasthan,"Sir Padampat Mother And Child Health Institute,J.K. Loan Hospital","JLN Marg, Jaipur, Dist. Jaipur",Jaipur,Govt.,1412619827,bloodbankjklone@gmail,StockCamps
4124,Rajasthan,Sita Blood Centre,"Basement,Modi Tower,Near BSNL Tower,Neem Ka Thana,Sikar, Neem Ka Thana, Dist. Sikar",Sikar,Charitable/Vol,9799424268,sitabloodcentre@gmail.com,StockCamps
4125,Rajasthan,S.J.M Charitable Janseva Blood Centre,"1st Floor, Infront of Bhiwadi Bus Stand, Near Bhiwadi Mod, Bhiwadi, Tijara Alwar State Highway, Bhiwadi, Dist. Alwar",Alwar,Charitable/Vol,8278236500,,StockCamps
4126,Rajasthan,S.K. Soni Hospital,"38, Kanota Bagh, JLN Marg, Jaipur, Jaipur, Dist. Jaipur",Jaipur,Private,8306922211,skbloodbank@sonihospitals.com,StockCamps
4127,Rajasthan,S M S Hospital Blood Centre,"No 11, Sawai Mansingh Road, Tonk Road, Jaipur, Dist. Jaipur",Jaipur,Govt.,7014267479,bloodbanksms@gmail.com,StockCamps
4128,Rajasthan,Smt. Lajwanti Memorial Hospital Blood Centre,"Smt. Lajwanti Memorial hospital, 2nd Floor , Chak 1 msr , Anupgarh, ANUPGARH, Dist. Ganganagar",Ganganagar,Private,9602374922,slmhbloodcentre@gmail.com,StockCamps
4129,Rajasthan,Soni Devi Blood Centre,"Soni Devi Memorial Hospital, Plot no H.O.S 1, RIICO Phase 1, Neemrana, Dist. Alwar",Alwar,Private,9119353737,sonidevibloodcentre01@gmail.com,StockCamps
4130,Rajasthan,Soni Hospital Blood Centre,"WARD NO.21, PILANI MOAD, PURANA FALSA, SADULPUR, TEHSIL RAJGARH, DISTT. CHURU, RAJASTHAN, SADULPUR, Dist. Churu",Churu,Private,9729420477,sonyhospitalbloodcentre@gmail.com,StockCamps
4131,Rajasthan,Sri Jawahir Hospital Jaisalmer,"Government S.J. Hospital, Jaisalmer, Near hanuman cricle jaisalmer, Jaisalmer, Dist. Jaisalmer",Jaisalmer,Govt.,9460239728,bloodbanksjhjaisalmer@gmail.com,StockCamps
4132,Rajasthan,Ss Blood Centre,"244, FRONTIER COLONY, ADARSH NAGAR,, JAIPUR, Dist. Jaipur",Jaipur,Charitable/Vol,1412608096,ssbloodcentre@gmail.com,StockCamps
4133,Rajasthan,S.S. Super Speciality Hospital,"Basement -1 Back Side plot no-02 Bhagat singh clony,Bhiwadi Alwar, S S HOSPITAL BHIWADI, Bhiwadi, Dist. Alwar",Alwar,Private,8950227377,sshospitalbloodbank24@gmail.com,StockCamps
4134,Rajasthan,Star Hospital,"M/s Star Hospital, (A Unit of Om Medi Centre Pvt. Ltd.,), Opp. Bus Stand, Vashundhara Nagar, Bhiwadi, Teh. Tijara, Dist. Alwar (Raj.), Bhiwadi, Dist. Alwar",Alwar,Private,7300050516,info@starhospital.co.in,StockCamps
4135,Rajasthan,"St,Hospital","ST,HOSPITAL ADARSH NAGAR AJMER, Ajmer, Dist. Ajmer",Ajmer,Govt.,6367200246,bloodcentre.satelliteajmer@gmail.com,StockCamps
4136,Rajasthan,Stuti Hospital Blood Centre,"Stuti Hospital company NH-8, Pipli Choraha Deogarh, Madriya Rajsamand, Rajasthan, Deogarh, Dist. Rajsamand",Rajsamand,Private,9660445761,kamleshkhajotiya@gmail.com,StockCamps
4137,Rajasthan,Sub District Hospital Anta,"Sub district hospital anta, anta baran rajasthan, ANTA, Dist. Baran",Baran,Govt.,9928199959,chcanta6@gmail.com,StockCamps
4138,Rajasthan,Sudha Blood Centre,"11-A, Talwandi, Jhalawar Road, Kota, Dist. Kota",Kota,Private,9929418654,sudhabloodbank57@gmail.com,StockCamps
4139,Rajasthan,Sudha Medical Collage Blood Centre,"UMMEDPURA VIAJAGPURA HN-52 JHALWAR ROAD KOTA RAJASTHAN, KOTA, Dist. Kota",Kota,Private,9413350375,sudhamedicalcollege@gmail.com,StockCamps
4140,Rajasthan,Suman Blood Bank,"4/214 Shiprapath SFS Mansarovar Jaipur Rajasthan, Jaipur, Dist. Jaipur",Jaipur,Charitable/Vol,7357918999,sumanbloodbank@rediffmail.com,StockCamps
4141,Rajasthan,Suman Blood Centre,"Basment Sri Bhagwan Mahveer Hospital And Research center Khasra no 6224 Road Hindaun City, opp tTikakund mandir ke samne bayana road Karauli Rajasthan , HINDAUN CITY, Dist. Karauli",Karauli,Private,8290471579,sumanbloodbankhindaun@gmail.com,StockCamps
